2016-11-02 : [[0.5, 0.0, 0.9, 0.5874999999999999, -0.328968253968254, 0, 0.55, 5.311390692640693, 0, 0, 0, 6.523683261183261, 1.9249999999999998, 1.5196969696969695, 15.831051587301587, 2.270833333333334, 0.0, -0.18181818181818188, -0.325, -2.5612824675324672, -2.225, -2.3511904761904763, 0, 14.927319624819624, 3.5731150793650794, 3.6261363636363635, 0, 0, 2.2750000000000004, 2.610416666666666, 4.587645687645687, 0.75, -0.9553571428571428, 2.547348484848485, -0.9625000000000004, 2.1458333333333335, -3.4455086580086576, 2.154166666666667, 1.2494047619047621, 6.050252525252525, 11.436607142857145, 4.197619047619048, 0, 0.0, 0.024999999999999994, 0], -0.06350067842605166]
2017-01-06 : [[1.8681818181818186, 3.975983044733045, 0.0, -0.5958333333333332, 10.389015151515151, 2.0931547619047617, 9.353598484848483, 0, 0, 0, 0, 10.60435606060606, 1.480059523809524, 1.9761363636363634, 17.754554473304474, -1.1246482683982681, -0.4, 3.1330898268398264, -0.1875, 10.621251803751806, -0.12491883116883118, 1.811363636363636, 0, 22.088997113997113, 3.214583333333333, 5.8709595959595955, 0, 0.0, -0.24621212121212122, 4.5405303030303035, 3.4160984848484848, 2.075, -0.19374999999999987, 0.17222222222222222, 1.8125, 1.0, 5.522321428571429, 7.675, 1.2625000000000002, 8.629545454545454, 8.938528138528138, 1.1000000000000003, 0.0, 1.6556818181818183, 3.1374999999999997, 0.16934523809523808], 0.06312197895934031]
2016-10-27 : [[0.75, 5.5472222222222225, 0.0, 0.16666666666666669, 5.4018398268398276, 0.2556818181818182, 6.205880230880231, 0.3125, 0, -0.3125, 0.95, 8.926136363636363, 1.2500000000000002, 5.103598484848485, 13.112725468975468, 4.345833333333333, 0.0, 0.0, 0, 5.038888888888889, 8.864339826839828, -0.19166666666666676, 0, 15.401361832611833, 2.783035714285714, 4.2875, 0, 2.6166666666666663, 2.971969696969697, 4.750595238095237, 2.329166666666667, 0.55, -2.2458333333333336, -0.8600919913419911, -2.35, 3.4761363636363636, -0.3611111111111112, 3.225, 10.177083333333334, 2.7375, 9.855303030303032, 2.716666666666667, 0, 0, 5.675, 0], -0.02152046783625735]
2016-11-25 : [[1.4431818181818183, -1.5761363636363634, 0.0, 0.6, -2.8344696969696965, 2.0, 0.4265151515151515, 0, 0, 0, 0.5375000000000001, 0.8056818181818182, 1.7374999999999998, 6.152462121212121, 10.280681818181819, 0.8330357142857143, -1.56875, 0, 2.9780303030303035, 1.820833333333333, 3.5827380952380956, -0.09583333333333335, 0, -0.6944444444444443, 3.5, 1.9791666666666667, 0, 0.8515151515151516, 3.132142857142857, 2.336805555555556, 0, 0, -1.2958333333333332, -1.3947420634920635, 7.08263888888889, 0, -0.375, 0.6625, 1.5875, 9.496022727272724, 17.82767857142857, 2.025, 0.0, 0, 4.751785714285713, -0.47499999999999987], -0.0735779816513761]
2016-12-02 : [[0.6795454545454546, 6.947222222222223, 0.5083333333333333, -1.1875, -0.841017316017316, 2.6125, -1.4680555555555554, 0, 0, 0, -0.24431818181818182, 3.0315746753246766, 0.85, 0.9895833333333334, 10.952281746031748, 4.306217532467533, 0.0, -0.3708333333333333, 1.9444444444444446, 11.297817460317459, 3.7197691197691194, -1.281818181818182, 0, 15.705907287157288, 1.775, 3.533333333333333, 0, -0.0625, 1.3583333333333334, 4.132272727272728, 2.8615079365079366, 0.375, 5.528030303030304, 2.1029761904761903, 6.717088744588745, 0, 6.982196969696968, 6.875, 3.168154761904762, 5.4875, 14.302651515151515, 1.0142857142857145, 0, 0, 1.3624999999999998, -0.30833333333333335], -0.04672720393492241]
2016-12-27 : [[1.3181818181818183, 2.0545454545454542, 0.0, 0, 3.2166666666666672, -0.6996212121212122, 2.316666666666667, 0, -0.5625, 0, 0, 1.3011363636363642, 0.0625, -0.7521978021978024, 14.967452686202686, 1.0511363636363635, 0.0, 0, 5.234794372294373, 1.301388888888889, -0.13806818181818178, 0.0, 0, 8.444426406926405, -1.0012626262626263, 0.0375, 0, 0, 6.39469696969697, 0.5931818181818181, 0, 1.9142135642135643, 0.3175595238095238, 0.1000000000000002, 2.0625000000000004, 0.7625, 0.4, 7.651515151515152, 1.4791666666666667, 1.7431818181818182, 10.611363636363635, 0, 0, 0.0, 11.877083333333333, 0.6000000000000001], -0.07161803713527852]
2016-10-10 : [[0.2556818181818182, -0.175, 0.0, -0.3509920634920634, -0.65, -0.6706349206349208, 1.1895833333333332, 7.230113636363636, 0, -1.9874999999999998, 0.0, 2.6424873737373735, 2.9875, -0.8333333333333333, 0.14995490620490615, 1.5875, 0.04318181818181818, -1.3875000000000002, 1.7264610389610389, 4.027083333333334, 0.9226010101010099, -0.9583333333333334, 0, 12.170313852813852, 1.0, 1.6488095238095237, 0, 0.0, 1.4240079365079363, -1.113055555555555, -0.875, 4.297916666666667, 3.608623321123322, 2.791666666666666, 6.955189393939395, 2.1056818181818184, 1.7327651515151516, 4.759848484848485, -0.7267482517482519, 4.386574675324676, -1.0341720779220778, 0.8125, 0.0, -2.0, 4.8125, 1.763095238095238], 0.038995508370763654]
2016-11-10 : [[0.7, 10.058035714285715, 0.0, 0, 3.6617909867909875, 6.264285714285713, 2.45, -0.39583333333333326, 0, 0, -0.19999999999999996, -2.7020833333333334, 3.3282196969696973, 2.168181818181818, 11.27115800865801, 4.858982683982684, 0.0, -0.3499999999999999, 1.8847222222222224, 17.32651515151515, 5.98125, 1.075, 0, 14.466565656565654, 8.772222222222222, 1.875, 0, 0, 13.626136363636363, 2.543154761904762, 0, 0.7, 2.612824675324676, 1.0601731601731599, 12.825979020979023, -1.8863636363636365, 9.491666666666665, 2.55, 2.85, 20.778977272727275, 22.902344877344877, 0.33125, 0.0, 0.0, 2.052083333333333, -1.0083333333333335], 0.23048327137546484]
2017-01-30 : [[1.6278409090909092, 5.216666666666667, 0.0, 0.125, 8.003300865800867, 1.5999999999999996, 0.5613636363636363, 0, 0.6625, 0, -0.7458333333333333, 0.41319444444444514, 1.8249999999999997, 8.8625, 9.110416666666666, 1.868627206127206, 0.0, 0.025000000000000133, 2.7170454545454543, 5.455934343434343, 2.900252525252525, 2.1352272727272723, 0, 5.806385281385282, -0.26875000000000004, 1.575, 0, 0.0, 4.54047619047619, 0.5625000000000001, 3.9503246753246755, 0.4999999999999999, 3.7249999999999996, 3.9013888888888886, 0.7847222222222222, 1.0597222222222222, 2.7750000000000004, 7.245833333333333, 0.0, 11.672537878787878, 6.337671356421357, 0, 0, 0.0, 0.3916666666666667, 0], -0.026645264847511986]
2017-02-07 : [[0.4681818181818183, 5.853030303030303, 0.0, 1.1056818181818182, 7.239908008658008, 1.5416666666666665, 2.1210858585858587, 0, 0, 0.3625, 0.050000000000000044, 3.9048611111111113, 2.836363636363636, 4.345833333333333, 17.115232683982686, 3.436634199134199, 0.0, 0, 0, 5.9183802308802305, -1.1181006493506493, -5.848214285714286, 0, 4.323737373737374, 3.74040404040404, -0.475, 0, 0, 1.7933441558441565, -2.095833333333333, 1.8196428571428571, 1.8598484848484849, 2.718262987012987, 0.012499999999999997, 5.844101731601731, 0.6178571428571428, 3.952281746031746, 4.8486111111111105, -0.49999999999999994, 2.9767857142857137, 5.94513888888889, -0.725, 0.0, 0.0, 1.0668650793650796, 1.035714285714286], -0.0036749693752552008]
